number,created_at,closed_at,merged_at,user,state,comments
2220,2016-04-07 13:43:49+00:00,2016-04-07 14:29:10+00:00,,AquariusFR,closed,5
2218,2016-04-07 06:35:53+00:00,2016-04-07 06:36:08+00:00,2016-04-07 06:36:08+00:00,jdalton,closed,1
2209,2016-04-05 19:46:21+00:00,2016-04-05 20:04:10+00:00,2016-04-05 20:04:10+00:00,greenkeeperio-bot,closed,1
2203,2016-04-04 15:17:30+00:00,2016-04-04 15:17:33+00:00,,jdalton,closed,1
2196,2016-04-01 20:21:28+00:00,2016-04-01 20:29:59+00:00,2016-04-01 20:29:59+00:00,craigmichaelmartin,closed,1
2194,2016-04-01 15:28:51+00:00,2016-04-01 15:54:11+00:00,2016-04-01 15:54:11+00:00,greenkeeperio-bot,closed,1
2189,2016-03-31 16:36:22+00:00,2016-03-31 16:37:40+00:00,,greenkeeperio-bot,closed,1
2188,2016-03-31 16:10:01+00:00,2016-03-31 16:33:57+00:00,2016-03-31 16:33:57+00:00,Victorystick,closed,3
2183,2016-03-31 07:55:01+00:00,2016-03-31 07:56:01+00:00,,SHAHRUKH-KHAN,closed,3
2182,2016-03-31 07:54:42+00:00,2016-04-04 14:15:01+00:00,,SHAHRUKH-KHAN,closed,11
2180,2016-03-31 01:41:47+00:00,2016-03-31 02:02:33+00:00,2016-03-31 02:02:33+00:00,captbaritone,closed,3
2179,2016-03-31 01:34:18+00:00,2016-03-31 02:00:04+00:00,,Scorgonhene,closed,5
2177,2016-03-30 18:17:30+00:00,2016-03-30 19:02:25+00:00,2016-03-30 19:02:25+00:00,craigmichaelmartin,closed,4
2176,2016-03-30 15:35:15+00:00,2016-03-30 15:35:28+00:00,2016-03-30 15:35:28+00:00,jdalton,closed,1
2172,2016-03-29 19:26:28+00:00,2016-03-29 19:29:08+00:00,2016-03-29 19:29:08+00:00,jdalton,closed,1
2170,2016-03-29 10:47:59+00:00,2016-03-29 14:13:14+00:00,,stukennedy,closed,2
2160,2016-03-27 23:17:42+00:00,2016-03-27 23:28:44+00:00,2016-03-27 23:28:44+00:00,greenkeeperio-bot,closed,2
2156,2016-03-26 23:26:53+00:00,2016-03-27 01:13:10+00:00,,justsml,closed,11
2154,2016-03-25 20:27:15+00:00,2016-03-25 20:31:54+00:00,2016-03-25 20:31:54+00:00,greenkeeperio-bot,closed,1
2151,2016-03-25 03:56:33+00:00,2016-03-25 03:56:54+00:00,2016-03-25 03:56:54+00:00,jdalton,closed,1
2150,2016-03-24 19:39:35+00:00,2016-03-25 02:00:28+00:00,2016-03-25 02:00:28+00:00,TuckerWhitehouse,closed,3
2149,2016-03-24 18:37:54+00:00,2016-03-24 20:56:30+00:00,2016-03-24 20:56:30+00:00,greenkeeperio-bot,closed,1
2147,2016-03-24 15:03:11+00:00,2016-03-24 16:33:39+00:00,2016-03-24 16:33:39+00:00,kentcdodds,closed,7
2146,2016-03-23 15:37:24+00:00,2016-03-23 20:32:55+00:00,2016-03-23 20:32:55+00:00,kentcdodds,closed,11
2145,2016-03-22 22:58:01+00:00,2016-03-24 17:40:42+00:00,2016-03-24 17:40:42+00:00,fdegiuli,closed,17
2136,2016-03-21 07:09:48+00:00,2016-03-21 07:37:53+00:00,,greenkeeperio-bot,closed,1
2135,2016-03-21 07:07:20+00:00,2016-03-21 07:38:32+00:00,2016-03-21 07:38:32+00:00,greenkeeperio-bot,closed,1
2132,2016-03-19 22:42:05+00:00,2016-03-20 02:07:25+00:00,,mhelvens,closed,5
2125,2016-03-18 02:55:21+00:00,2016-03-18 02:55:25+00:00,2016-03-18 02:55:25+00:00,jdalton,closed,1
2124,2016-03-17 18:02:54+00:00,2016-03-17 18:03:07+00:00,2016-03-17 18:03:07+00:00,jdalton,closed,1
2121,2016-03-16 21:00:43+00:00,2016-03-16 21:32:20+00:00,2016-03-16 21:32:20+00:00,jfmengels,closed,4
2118,2016-03-16 14:17:41+00:00,2016-03-16 14:57:35+00:00,2016-03-16 14:57:35+00:00,greenkeeperio-bot,closed,1
2104,2016-03-12 19:21:13+00:00,2016-03-13 04:06:24+00:00,2016-03-13 04:06:24+00:00,libreninja,closed,4
2093,2016-03-07 19:57:30+00:00,2016-03-07 21:36:56+00:00,2016-03-07 21:36:56+00:00,bman654,closed,6
2087,2016-03-06 02:31:45+00:00,2016-03-06 02:31:49+00:00,2016-03-06 02:31:49+00:00,jdalton,closed,1
2083,2016-03-03 17:45:06+00:00,2016-03-03 23:36:27+00:00,2016-03-03 23:36:27+00:00,esamattis,closed,14
2082,2016-03-03 16:20:26+00:00,2016-03-03 20:00:32+00:00,2016-03-03 20:00:32+00:00,dmethvin,closed,6
2080,2016-03-03 05:52:16+00:00,2016-03-03 06:01:54+00:00,,not-an-aardvark,closed,2
2079,2016-03-03 02:09:36+00:00,2016-03-03 15:08:16+00:00,2016-03-03 15:08:16+00:00,jfmengels,closed,13
2078,2016-03-02 19:56:06+00:00,2016-03-02 19:56:10+00:00,2016-03-02 19:56:10+00:00,jdalton,closed,1
2076,2016-03-02 18:57:17+00:00,2016-03-02 19:07:55+00:00,,greenkeeperio-bot,closed,1
2067,2016-02-28 17:19:09+00:00,2016-02-28 17:25:14+00:00,,wezzy,closed,5
2066,2016-02-28 10:33:25+00:00,2016-02-28 17:10:40+00:00,,GreenPioneer,closed,3
2062,2016-02-27 06:06:49+00:00,2016-02-27 06:06:52+00:00,2016-02-27 06:06:52+00:00,jdalton,closed,1
2061,2016-02-26 16:33:51+00:00,2016-02-26 17:28:59+00:00,2016-02-26 17:28:59+00:00,jfmengels,closed,3
2060,2016-02-26 14:29:30+00:00,2016-02-26 20:46:57+00:00,2016-02-26 20:46:57+00:00,dannyfallon,closed,7
2056,2016-02-25 16:41:23+00:00,2016-02-25 16:41:44+00:00,,pladaria,closed,1
2047,2016-02-24 17:23:46+00:00,2016-02-24 17:46:57+00:00,2016-02-24 17:46:57+00:00,francisdb,closed,4
2046,2016-02-24 17:16:10+00:00,2016-02-24 17:20:38+00:00,,francisdb,closed,5
2043,2016-02-23 21:59:28+00:00,2016-02-23 22:03:19+00:00,2016-02-23 22:03:19+00:00,jfmengels,closed,2
2042,2016-02-23 16:15:03+00:00,2016-02-23 16:30:29+00:00,2016-02-23 16:30:29+00:00,greenkeeperio-bot,closed,1
2038,2016-02-23 07:35:19+00:00,2016-02-23 07:35:23+00:00,2016-02-23 07:35:23+00:00,jdalton,closed,1
2036,2016-02-22 19:46:49+00:00,2016-02-22 19:47:27+00:00,2016-02-22 19:47:27+00:00,greenkeeperio-bot,closed,1
2035,2016-02-22 19:38:34+00:00,2016-02-22 19:38:40+00:00,2016-02-22 19:38:40+00:00,jdalton,closed,1
2034,2016-02-22 15:34:57+00:00,2016-02-22 15:37:46+00:00,,greenkeeperio-bot,closed,1
2028,2016-02-20 00:11:18+00:00,2016-02-21 06:23:57+00:00,,jmm,closed,7
2027,2016-02-19 20:30:19+00:00,2016-02-19 21:43:50+00:00,2016-02-19 21:43:50+00:00,bsonntag,closed,6
2026,2016-02-19 10:01:22+00:00,2016-02-19 15:27:32+00:00,2016-02-19 15:27:32+00:00,bnjmnt4n,closed,2
2024,2016-02-19 07:15:33+00:00,2016-02-19 07:57:18+00:00,2016-02-19 07:57:18+00:00,hankhero,closed,2
2013,2016-02-17 21:04:18+00:00,2016-02-17 21:05:03+00:00,2016-02-17 21:05:03+00:00,MylesBorins,closed,3
2010,2016-02-17 08:54:57+00:00,2016-02-17 09:00:47+00:00,,greenkeeperio-bot,closed,1
2003,2016-02-16 08:00:02+00:00,2016-02-16 08:00:10+00:00,,greenkeeperio-bot,closed,1
2002,2016-02-16 00:08:35+00:00,2016-02-16 00:32:41+00:00,2016-02-16 00:32:41+00:00,megawac,closed,1
2001,2016-02-15 18:52:29+00:00,2016-02-15 19:01:44+00:00,2016-02-15 19:01:44+00:00,greenkeeperio-bot,closed,1
1993,2016-02-12 20:18:46+00:00,2016-02-13 16:32:55+00:00,2016-02-13 16:32:55+00:00,megawac,closed,17
1989,2016-02-12 10:48:16+00:00,2016-02-12 11:42:35+00:00,2016-02-12 11:42:35+00:00,jfmengels,closed,5
1986,2016-02-11 22:38:35+00:00,2016-02-11 22:44:09+00:00,2016-02-11 22:44:09+00:00,jfmengels,closed,2
1979,2016-02-10 19:38:39+00:00,2016-02-10 20:07:42+00:00,2016-02-10 20:07:42+00:00,greenkeeperio-bot,closed,1
1977,2016-02-10 16:25:36+00:00,2016-02-10 16:30:04+00:00,2016-02-10 16:30:04+00:00,ArturBaybulatov,closed,2
1972,2016-02-10 02:37:56+00:00,2016-02-10 03:14:52+00:00,2016-02-10 03:14:52+00:00,captbaritone,closed,4
1970,2016-02-10 01:12:05+00:00,2016-02-10 02:08:47+00:00,2016-02-10 02:08:47+00:00,billyjanitsch,closed,8
1969,2016-02-10 00:23:53+00:00,2016-02-10 00:31:50+00:00,2016-02-10 00:31:50+00:00,jfmengels,closed,7
1963,2016-02-09 11:07:10+00:00,2016-02-10 01:08:36+00:00,2016-02-10 01:08:36+00:00,jfmengels,closed,8
1961,2016-02-08 23:19:59+00:00,2016-02-10 00:09:13+00:00,2016-02-10 00:09:13+00:00,msmorgan,closed,17
1957,2016-02-08 09:44:17+00:00,2016-02-08 09:55:12+00:00,,greenkeeperio-bot,closed,3
1954,2016-02-07 19:26:54+00:00,2016-02-07 22:52:49+00:00,2016-02-07 22:52:49+00:00,rtstewart,closed,11
1953,2016-02-07 19:05:51+00:00,2016-02-07 19:29:14+00:00,,Gruximillian,closed,4
1952,2016-02-07 00:21:06+00:00,2016-02-07 01:13:09+00:00,2016-02-07 01:13:09+00:00,dcorb,closed,3
1950,2016-02-05 21:12:36+00:00,2016-02-05 21:23:00+00:00,2016-02-05 21:23:00+00:00,tgrrtt,closed,2
1947,2016-02-04 22:07:58+00:00,2016-02-05 06:18:31+00:00,,greenkeeperio-bot,closed,2
1936,2016-02-03 16:51:52+00:00,2016-02-03 17:14:41+00:00,,greenkeeperio-bot,closed,2
1933,2016-02-03 05:05:02+00:00,2016-02-03 05:22:39+00:00,2016-02-03 05:22:39+00:00,prayagverma,closed,4
1931,2016-02-03 03:46:06+00:00,2016-02-03 04:12:44+00:00,2016-02-03 04:12:44+00:00,ntharim,closed,2
1926,2016-02-02 09:00:59+00:00,2016-02-02 09:01:38+00:00,,greenkeeperio-bot,closed,1
1925,2016-02-02 07:47:40+00:00,2016-02-02 07:55:27+00:00,,laispace,closed,3
1924,2016-02-02 07:40:08+00:00,2016-02-02 07:42:47+00:00,2016-02-02 07:42:47+00:00,laispace,closed,3
1922,2016-02-01 19:37:37+00:00,2016-02-02 04:05:25+00:00,2016-02-02 04:05:25+00:00,jjt,closed,6
1920,2016-02-01 16:14:17+00:00,2016-02-01 16:19:31+00:00,2016-02-01 16:19:31+00:00,trevhud,closed,2
1919,2016-02-01 13:18:34+00:00,2016-02-01 15:21:52+00:00,2016-02-01 15:21:52+00:00,greenkeeperio-bot,closed,1
1918,2016-02-01 04:55:35+00:00,2016-02-01 05:21:13+00:00,2016-02-01 05:21:13+00:00,onumossn,closed,2
1915,2016-01-31 13:51:02+00:00,2016-01-31 16:39:32+00:00,2016-01-31 16:39:32+00:00,bnjmnt4n,closed,1
1913,2016-01-31 00:53:56+00:00,2016-01-31 01:54:44+00:00,,billyjanitsch,closed,7
1912,2016-01-31 00:37:02+00:00,2016-01-31 00:49:20+00:00,2016-01-31 00:49:20+00:00,billyjanitsch,closed,3
1907,2016-01-30 00:56:21+00:00,2016-01-30 01:01:32+00:00,2016-01-30 01:01:32+00:00,VanTanev,closed,2
1902,2016-01-29 17:19:43+00:00,2016-01-29 17:32:10+00:00,,greenkeeperio-bot,closed,1
1899,2016-01-29 08:28:53+00:00,2016-01-29 08:40:44+00:00,2016-01-29 08:40:44+00:00,ooflorent,closed,6
1898,2016-01-29 06:09:02+00:00,2016-01-29 06:11:54+00:00,,greenkeeperio-bot,closed,1
1897,2016-01-29 02:11:42+00:00,2016-01-29 02:15:35+00:00,2016-01-29 02:15:35+00:00,jfmengels,closed,6
1895,2016-01-28 18:18:56+00:00,2016-01-28 20:25:31+00:00,2016-01-28 20:25:31+00:00,craigmichaelmartin,closed,8
1888,2016-01-27 00:14:56+00:00,2016-01-27 02:21:30+00:00,,nkt,closed,5
1887,2016-01-26 22:05:05+00:00,2016-01-27 02:20:31+00:00,2016-01-27 02:20:31+00:00,jfmengels,closed,5
1885,2016-01-26 16:49:06+00:00,2016-01-26 17:54:41+00:00,2016-01-26 17:54:41+00:00,kentcdodds,closed,3
1873,2016-01-25 01:27:08+00:00,2016-01-25 01:39:24+00:00,,carlbennettnz,closed,2
1866,2016-01-22 22:23:16+00:00,2016-01-22 22:42:14+00:00,,silviom,closed,3
1855,2016-01-20 23:31:25+00:00,2016-01-21 02:03:42+00:00,2016-01-21 02:03:42+00:00,billyjanitsch,closed,2
1854,2016-01-20 23:25:18+00:00,2016-01-21 02:03:19+00:00,2016-01-21 02:03:19+00:00,billyjanitsch,closed,1
1839,2016-01-19 14:33:11+00:00,2016-01-19 15:14:35+00:00,,think2011,closed,3
1832,2016-01-19 00:09:15+00:00,2016-02-26 09:26:55+00:00,2016-02-26 09:26:55+00:00,hzamani,closed,22
1830,2016-01-18 17:32:33+00:00,2016-01-19 00:17:18+00:00,2016-01-19 00:17:18+00:00,nacmartin,closed,6
1822,2016-01-17 10:43:09+00:00,2016-01-17 15:38:07+00:00,2016-01-17 15:38:07+00:00,bnjmnt4n,closed,3
1821,2016-01-17 10:16:44+00:00,2016-01-17 12:00:27+00:00,,bnjmnt4n,closed,2
1817,2016-01-17 04:08:43+00:00,2016-01-17 04:46:47+00:00,2016-01-17 04:46:47+00:00,think2011,closed,5
1815,2016-01-16 13:35:04+00:00,2016-01-16 14:06:51+00:00,2016-01-16 14:06:51+00:00,iemejia,closed,3
1809,2016-01-15 19:31:11+00:00,2016-01-15 21:08:59+00:00,2016-01-15 21:08:59+00:00,steelsojka,closed,5
1807,2016-01-15 17:34:28+00:00,2016-01-15 17:39:43+00:00,,binhqx,closed,2
1803,2016-01-15 09:52:06+00:00,2016-01-15 09:57:33+00:00,2016-01-15 09:57:33+00:00,jfmengels,closed,2
1797,2016-01-14 19:53:23+00:00,2016-01-15 03:37:25+00:00,2016-01-15 03:37:25+00:00,beaugunderson,closed,2
1793,2016-01-14 13:33:51+00:00,2016-01-14 14:54:05+00:00,2016-01-14 14:54:05+00:00,oakfang,closed,2
1786,2016-01-14 05:53:39+00:00,2016-01-14 05:57:51+00:00,2016-01-14 05:57:51+00:00,qsona,closed,2
1779,2016-01-13 21:14:51+00:00,2016-01-14 16:01:46+00:00,2016-01-14 16:01:46+00:00,esamattis,closed,7
1770,2016-01-13 15:03:25+00:00,2016-01-13 15:45:20+00:00,2016-01-13 15:45:20+00:00,think2011,closed,2
1763,2016-01-13 13:36:57+00:00,2016-01-13 15:45:43+00:00,2016-01-13 15:45:43+00:00,patak-cat,closed,2
1762,2016-01-13 12:46:46+00:00,2016-01-13 15:43:46+00:00,2016-01-13 15:43:46+00:00,StreetStrider,closed,2
1761,2016-01-13 12:35:26+00:00,2016-01-13 14:14:07+00:00,2016-01-13 14:14:07+00:00,abhas9,closed,1
1751,2016-01-13 01:53:00+00:00,2016-01-13 02:29:31+00:00,2016-01-13 02:29:31+00:00,greenkeeperio-bot,closed,1
1739,2016-01-10 18:56:39+00:00,2016-01-10 19:01:33+00:00,,krawaller,closed,4
1735,2016-01-05 21:16:26+00:00,2016-01-06 04:40:41+00:00,2016-01-06 04:40:41+00:00,jareware,closed,5
1734,2016-01-05 06:15:51+00:00,2016-01-05 15:29:55+00:00,2016-01-05 15:29:55+00:00,boneskull,closed,2
1730,2016-01-04 15:13:36+00:00,2016-01-04 15:16:36+00:00,,jdalton,closed,1
1728,2016-01-02 22:21:21+00:00,2016-01-02 22:21:27+00:00,2016-01-02 22:21:27+00:00,jdalton,closed,1
1721,2015-12-25 08:24:24+00:00,2015-12-25 13:40:10+00:00,2015-12-25 13:40:10+00:00,bnjmnt4n,closed,1
1718,2015-12-23 11:10:33+00:00,2015-12-23 14:53:08+00:00,2015-12-23 14:53:08+00:00,flyyang,closed,2
1717,2015-12-22 20:26:17+00:00,2015-12-22 23:59:29+00:00,,jmiziolek,closed,3
1716,2015-12-22 07:34:50+00:00,2015-12-22 07:34:58+00:00,2015-12-22 07:34:58+00:00,jdalton,closed,1
1709,2015-12-17 23:55:29+00:00,2015-12-18 00:19:23+00:00,2015-12-18 00:19:23+00:00,ahamid,closed,4
1707,2015-12-16 05:42:50+00:00,2015-12-16 05:54:18+00:00,2015-12-16 05:54:18+00:00,bnjmnt4n,closed,6
1699,2015-12-10 21:27:25+00:00,2015-12-10 21:27:28+00:00,2015-12-10 21:27:28+00:00,jdalton,closed,1
1693,2015-12-09 07:26:23+00:00,2015-12-09 07:26:30+00:00,2015-12-09 07:26:30+00:00,jdalton,closed,1
1688,2015-12-05 11:46:43+00:00,2015-12-05 19:35:04+00:00,2015-12-05 19:35:04+00:00,greenkeeperio-bot,closed,1
1676,2015-11-30 16:27:52+00:00,2015-11-30 17:19:12+00:00,2015-11-30 17:19:12+00:00,greenkeeperio-bot,closed,1
1674,2015-11-29 23:21:42+00:00,2015-11-30 03:35:23+00:00,2015-11-30 03:35:23+00:00,wavebeem,closed,1
1661,2015-11-25 00:37:26+00:00,2015-11-25 00:40:16+00:00,,aguspina,closed,6
1660,2015-11-24 18:45:34+00:00,2015-11-24 20:00:18+00:00,2015-11-24 20:00:18+00:00,greenkeeperio-bot,closed,1
1659,2015-11-24 08:21:03+00:00,2015-11-24 08:21:07+00:00,2015-11-24 08:21:07+00:00,jdalton,closed,1
1653,2015-11-20 16:12:50+00:00,2015-11-20 16:12:54+00:00,2015-11-20 16:12:54+00:00,jdalton,closed,1
1648,2015-11-18 23:34:58+00:00,2015-11-18 23:51:22+00:00,,jdalton,closed,1
1647,2015-11-18 23:34:40+00:00,2015-11-18 23:34:46+00:00,2015-11-18 23:34:46+00:00,jdalton,closed,1
1646,2015-11-18 16:19:44+00:00,2015-11-18 17:13:14+00:00,,J3remyD,closed,2
1645,2015-11-18 14:56:33+00:00,2015-11-18 14:56:49+00:00,,J3remyD,closed,1
1644,2015-11-16 10:13:44+00:00,2015-11-16 15:34:01+00:00,2015-11-16 15:34:01+00:00,greenkeeperio-bot,closed,1
1643,2015-11-16 07:36:16+00:00,2015-11-16 07:36:23+00:00,2015-11-16 07:36:23+00:00,jdalton,closed,1
1633,2015-11-12 12:53:22+00:00,2015-11-12 15:35:04+00:00,,J3remyD,closed,6
1632,2015-11-12 10:50:10+00:00,2015-11-12 15:39:07+00:00,2015-11-12 15:39:07+00:00,greenkeeperio-bot,closed,1
1630,2015-11-11 16:17:45+00:00,2015-11-11 16:42:28+00:00,,DavidMoritz,closed,4
1627,2015-11-10 19:21:36+00:00,2015-11-11 07:34:53+00:00,2015-11-11 07:34:52+00:00,aguspina,closed,9
1626,2015-11-09 15:45:17+00:00,2015-11-09 16:24:59+00:00,2015-11-09 16:24:59+00:00,jasonkarns,closed,1
1625,2015-11-09 14:06:50+00:00,2015-11-09 14:16:44+00:00,2015-11-09 14:16:44+00:00,jasonkarns,closed,8
1620,2015-11-06 18:52:29+00:00,2015-11-06 18:52:32+00:00,2015-11-06 18:52:32+00:00,jdalton,closed,1
1619,2015-11-06 15:57:11+00:00,2015-11-08 02:57:44+00:00,2015-11-08 02:57:44+00:00,J3remyD,closed,8
1613,2015-11-04 00:20:48+00:00,2015-11-05 05:47:34+00:00,2015-11-05 05:47:34+00:00,Xotic750,closed,1
1612,2015-11-03 15:54:24+00:00,2015-11-04 20:27:13+00:00,2015-11-04 20:27:13+00:00,Xotic750,closed,3
1611,2015-11-03 15:44:45+00:00,2015-11-05 05:09:18+00:00,2015-11-05 05:09:18+00:00,Xotic750,closed,1
1610,2015-11-03 14:55:24+00:00,2015-11-05 05:12:45+00:00,2015-11-05 05:12:45+00:00,Xotic750,closed,1
1609,2015-11-03 10:36:22+00:00,2015-11-03 12:07:38+00:00,2015-11-03 12:07:38+00:00,Xotic750,closed,1
1608,2015-11-03 10:28:49+00:00,2015-11-03 12:08:03+00:00,2015-11-03 12:08:03+00:00,Xotic750,closed,1
1607,2015-11-03 10:06:04+00:00,2015-11-03 12:08:30+00:00,2015-11-03 12:08:30+00:00,Xotic750,closed,1
1606,2015-11-03 10:00:21+00:00,2015-11-03 12:08:58+00:00,2015-11-03 12:08:58+00:00,Xotic750,closed,1
1605,2015-11-03 09:20:13+00:00,2015-11-03 12:10:19+00:00,2015-11-03 12:10:19+00:00,Xotic750,closed,1
1604,2015-11-03 03:07:49+00:00,2015-11-03 03:46:25+00:00,2015-11-03 03:46:25+00:00,greenkeeperio-bot,closed,1
1601,2015-11-02 11:25:18+00:00,2015-11-02 15:43:16+00:00,2015-11-02 15:43:16+00:00,Xotic750,closed,2
1599,2015-11-02 11:16:25+00:00,2015-11-02 15:43:48+00:00,2015-11-02 15:43:48+00:00,Xotic750,closed,2
1598,2015-11-02 10:59:05+00:00,2015-11-02 16:12:53+00:00,2015-11-02 16:12:53+00:00,Xotic750,closed,1
1596,2015-11-01 22:27:17+00:00,2015-11-01 22:53:20+00:00,,Xotic750,closed,5
1594,2015-10-30 21:29:02+00:00,2015-10-30 22:54:08+00:00,2015-10-30 22:54:08+00:00,Xotic750,closed,1
1592,2015-10-30 20:05:24+00:00,2015-10-30 22:55:18+00:00,2015-10-30 22:55:18+00:00,Xotic750,closed,1
1591,2015-10-30 18:59:06+00:00,2015-10-30 19:19:32+00:00,2015-10-30 19:19:32+00:00,Xotic750,closed,1
1587,2015-10-30 04:26:37+00:00,2015-10-30 04:59:44+00:00,,machineloop,closed,2
1583,2015-10-29 16:44:43+00:00,2015-10-29 17:18:29+00:00,2015-10-29 17:18:29+00:00,greenkeeperio-bot,closed,1
1580,2015-10-29 02:16:58+00:00,2015-10-29 02:46:00+00:00,,nickbalestra,closed,3
1577,2015-10-28 02:32:22+00:00,2015-10-31 20:47:54+00:00,,Xotic750,closed,21
1576,2015-10-28 00:05:49+00:00,2015-10-28 00:15:22+00:00,2015-10-28 00:15:22+00:00,Xotic750,closed,1
1573,2015-10-27 17:55:36+00:00,2015-10-27 23:27:55+00:00,2015-10-27 23:27:55+00:00,greenkeeperio-bot,closed,1
1571,2015-10-26 20:39:28+00:00,2015-10-27 14:28:35+00:00,,fdegiuli,closed,6
1570,2015-10-26 20:39:08+00:00,2015-10-26 20:49:51+00:00,2015-10-26 20:49:51+00:00,fdegiuli,closed,2
1569,2015-10-26 20:18:15+00:00,2015-10-26 20:20:55+00:00,2015-10-26 20:20:55+00:00,Xotic750,closed,1
1567,2015-10-26 02:00:19+00:00,2015-10-26 02:00:26+00:00,2015-10-26 02:00:26+00:00,jdalton,closed,1
1564,2015-10-25 17:25:43+00:00,2015-10-25 18:39:15+00:00,2015-10-25 18:39:15+00:00,greenkeeperio-bot,closed,1
1562,2015-10-24 22:04:05+00:00,2015-10-24 22:06:01+00:00,2015-10-24 22:06:01+00:00,greenkeeperio-bot,closed,1
1559,2015-10-23 21:40:21+00:00,2015-10-23 23:17:03+00:00,,rafaelfranca,closed,6
1555,2015-10-22 14:14:39+00:00,2015-10-23 00:09:42+00:00,2015-10-23 00:09:42+00:00,Xotic750,closed,3
1551,2015-10-21 23:40:22+00:00,2015-10-22 00:45:06+00:00,2015-10-22 00:45:06+00:00,Xotic750,closed,8
1544,2015-10-21 13:39:54+00:00,2015-10-21 15:14:30+00:00,2015-10-21 15:14:30+00:00,Xotic750,closed,3
1543,2015-10-21 13:26:10+00:00,2015-10-21 13:27:33+00:00,,Xotic750,closed,2
1541,2015-10-20 03:44:06+00:00,2015-10-25 21:14:07+00:00,,exogen,closed,5
1538,2015-10-17 20:19:57+00:00,2015-10-17 20:20:40+00:00,2015-10-17 20:20:40+00:00,kborchers,closed,1
1537,2015-10-17 05:16:42+00:00,2015-10-17 14:13:35+00:00,2015-10-17 14:13:35+00:00,greenkeeperio-bot,closed,1
1536,2015-10-16 16:04:27+00:00,2015-10-16 17:05:50+00:00,2015-10-16 17:05:50+00:00,sfinktah,closed,2
1535,2015-10-16 15:38:42+00:00,2015-10-16 16:00:36+00:00,2015-10-16 16:00:36+00:00,mathiasbynens,closed,1
1532,2015-10-14 19:52:55+00:00,2015-10-14 20:33:48+00:00,2015-10-14 20:33:48+00:00,greenkeeperio-bot,closed,1
1527,2015-10-14 08:17:45+00:00,2015-10-14 13:38:47+00:00,2015-10-14 13:38:47+00:00,greenkeeperio-bot,closed,1
1522,2015-10-12 15:47:23+00:00,2015-10-12 16:28:20+00:00,2015-10-12 16:28:20+00:00,greenkeeperio-bot,closed,1
1520,2015-10-12 09:45:55+00:00,2015-10-12 15:29:01+00:00,,miromannino,closed,5
1519,2015-10-11 18:13:10+00:00,2015-10-11 23:33:25+00:00,2015-10-11 23:33:25+00:00,greenkeeperio-bot,closed,1
1518,2015-10-10 20:35:39+00:00,2015-10-10 20:43:02+00:00,2015-10-10 20:43:02+00:00,greenkeeperio-bot,closed,1
1516,2015-10-09 13:17:39+00:00,2015-10-09 15:02:44+00:00,2015-10-09 15:02:44+00:00,greenkeeperio-bot,closed,1
1511,2015-10-05 20:29:47+00:00,2015-10-05 20:56:42+00:00,2015-10-05 20:56:42+00:00,Droogans,closed,4
1508,2015-10-04 22:51:30+00:00,2015-10-05 06:37:39+00:00,,jdalton,closed,2
1499,2015-09-30 01:58:22+00:00,2015-09-30 02:03:21+00:00,,tquetano-r7,closed,4
1497,2015-09-29 20:58:00+00:00,2015-09-29 21:29:31+00:00,,benweet,closed,12
1489,2015-09-25 00:33:22+00:00,2015-09-25 06:54:50+00:00,,jshanson7,closed,3
1488,2015-09-24 09:23:13+00:00,2015-09-24 15:06:04+00:00,2015-09-24 15:06:04+00:00,timruffles,closed,2
1487,2015-09-24 08:18:36+00:00,2015-10-13 20:29:24+00:00,2015-10-13 20:29:24+00:00,tejokumar,closed,5
1486,2015-09-24 00:23:29+00:00,2015-09-24 01:57:25+00:00,2015-09-24 01:57:25+00:00,reggi,closed,4
1481,2015-09-23 01:28:34+00:00,2015-09-23 02:09:37+00:00,,hairyhenderson,closed,5
1480,2015-09-23 01:06:37+00:00,2015-09-23 02:10:08+00:00,2015-09-23 02:10:08+00:00,andersonaguiar,closed,2
1476,2015-09-17 13:13:19+00:00,2015-09-17 14:39:47+00:00,,stewx,closed,2
1458,2015-09-12 02:46:49+00:00,2015-09-12 03:24:55+00:00,2015-09-12 03:24:55+00:00,rhys-vdw,closed,2
1452,2015-09-09 23:33:23+00:00,2015-09-10 00:03:54+00:00,2015-09-10 00:03:54+00:00,chrootsu,closed,2
1451,2015-09-09 03:53:19+00:00,2015-09-09 04:07:04+00:00,2015-09-09 04:07:04+00:00,phillipalexander,closed,2
1443,2015-09-04 11:06:08+00:00,2015-09-04 16:41:13+00:00,2015-09-04 16:41:13+00:00,PhiLhoSoft,closed,4
1440,2015-09-03 18:48:06+00:00,2015-09-03 19:45:41+00:00,2015-09-03 19:45:41+00:00,rheh,closed,3
1433,2015-09-02 20:57:37+00:00,2015-09-03 15:05:03+00:00,2015-09-03 15:05:02+00:00,rheh,closed,6
1432,2015-09-02 20:13:34+00:00,2015-09-02 20:14:21+00:00,2015-09-02 20:14:21+00:00,rheh,closed,2
1431,2015-09-02 17:04:25+00:00,2015-09-02 17:23:51+00:00,2015-09-02 17:23:51+00:00,rheh,closed,2
1429,2015-09-02 16:02:11+00:00,2015-09-02 16:06:15+00:00,,NTag,closed,2
1427,2015-09-02 14:46:09+00:00,2015-09-02 14:52:48+00:00,,rheh,closed,2
